Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
PEX12,0.1665274078888901,6.558704294882353,0.953050012559087,0.35397989508656114,0.7889096711155681,-5.538646025886243
GYS1,-0.3058214958888863,7.05187426017647,-0.952955634409537,0.35402634039473646,0.7889096711155681,-5.53873044401682
PICALM,-0.23367679048148027,8.04818407564706,-0.9528928241780816,0.3540572528484981,0.7889096711155681,-5.538786621559522
LCAT,-0.259002942416668,4.818085537941177,-0.9528827753828834,0.3540621985993545,0.7889096711155681,-5.538795608907135
AC067930.6,0.221848239555559,6.227997003,0.9528287354894608,0.35408879641998336,0.7889096711155681,-5.538843939153541
EIF3F,-0.10867380637499746,7.520550593264706,-0.9527846652555229,0.35411048830677594,0.7889096711155681,-5.53888335128748
AGPS,-0.19812215952777734,8.538198260647059,-0.9525946265783596,0.3542040380622572,0.788985014968694,-5.539053284797338
NADK,0.19031782024999888,6.573369121023529,0.9522546356388768,0.3543714468321336,0.7891209744181016,-5.539357230954289
MPO,-0.07266772649999931,3.8306467726764706,-0.9522280137833374,0.3543845575174638,0.7891209744181016,-5.539381026359767
RYK,-0.1858485416666671,8.179283470588235,-0.9519847694561849,0.354504365535126,0.7892547049306388,-5.53959841789856
DIPK2B,-0.08672508497222164,4.114207599470588,-0.9514841202117177,0.3547510440381523,0.7893779440020584,-5.54004570067759
SLC45A2,0.08314613888888811,3.8508172941176473,0.9514714035730806,0.3547573112837299,0.7893779440020584,-5.540057059060021
FOXN2,0.1288474511111115,4.068949593470588,0.9514343602082289,0.3547755681042807,0.7893779440020584,-5.540090145074777
NUS1,0.15820151899999946,6.621601031352941,0.951382980957625,0.35480089143626226,0.7893779440020584,-5.540136033568206
RPS19,0.0783659722222243,13.208104117647059,0.9512660598183205,0.3548585230891228,0.7893779440020584,-5.540240451435101
TRBC1,0.4513995555555548,4.281839235294117,0.9507685756952391,0.35510381026427906,0.7895634765481351,-5.540684607825798
AC138649.1,-0.5274313418611127,5.868234247294118,-0.950728887358237,0.3551233838337118,0.7895634765481351,-5.54072003285279
AL589880.1,0.18969028068055405,6.435559812117647,0.9507031861002091,0.3551360596250992,0.7895634765481351,-5.5407429725853055
TPT1P8,0.1112361388888905,4.135677470588235,0.950612017196608,0.355181026394808,0.7895634765481351,-5.5408243411942175
IQCG,0.5818919117638899,5.686994286,0.9503162589621317,0.3553269286825047,0.7896515383004378,-5.5410882586811905
NUPL2,0.18421636772222616,7.397608082823529,0.9502893544253354,0.35534020316888504,0.7896515383004378,-5.5411122630938525
RPS2,-0.0814279166666676,12.661252352941176,-0.9496660240450366,0.3556478450014584,0.7899314861824138,-5.541668233018231
SLC18A3,-0.09336794444444463,3.867631411764706,-0.9496625324305888,0.35564956878753873,0.7899314861824138,-5.5416713463933505
AFAP1,0.42019945975000184,5.591872599764706,0.9495382004205621,0.35571095439332723,0.7899314861824138,-5.541782203119311
UBXN6,-0.2176885000000004,6.840492647058824,-0.9491868478673232,0.3558844647179775,0.7899314861824138,-5.542095405568665
ADTRP,-0.11516655595833258,4.002726336,-0.9490905090606424,0.3559320503963096,0.7899314861824138,-5.542181265774778
KDELR2,-0.17323719628239864,10.877441135078435,-0.9489665855677829,0.3559932677137224,0.7899314861824138,-5.542291698895575
CYP4A11,0.07219857207407454,3.7122874774509795,0.9489196077951505,0.35601647628918875,0.7899314861824138,-5.54233355928159
MLLT10P1,0.08087181880555505,3.5800642370588234,0.9487448367071603,0.35610282812977623,0.7899314861824138,-5.542489275955032
RNF170,0.3284353333333332,6.789085529411764,0.9486464878723802,0.3561514271833447,0.7899314861824138,-5.542576891056526
PRND,0.48241654166666725,3.745411117647059,0.9485185330146987,0.3562146628716468,0.7899314861824138,-5.542690868865229
ITFG2,0.09947437835648376,5.017712496313726,0.9484402111266041,0.3562533736003284,0.7899314861824138,-5.542760628553903
AC005520.1,0.1541833211180581,9.157896448558823,0.9478495238782215,0.3565454149431081,0.7899314861824138,-5.543286575902269
ROCK2,0.21998054166666847,7.173313411764706,0.9478484739066029,0.35654593420542346,0.7899314861824138,-5.543287510535606
ARSE,-0.6014942137777757,4.92682404582353,-0.9477944955213666,0.3565726298569425,0.7899314861824138,-5.543335558207045
C22orf31,0.07341000102777917,3.8117210179411765,0.947623994866569,0.35665696200251484,0.7899314861824138,-5.543487309571213
IDI2-AS1,0.08914993186111264,4.738711899,0.947609054519592,0.35666435237215866,0.7899314861824138,-5.543500605825447
SPRR1B,0.29060509722222116,4.007121882352941,0.9476030271186243,0.3566673339070776,0.7899314861824138,-5.543505969895264
NCOR1,-0.2837114727083341,7.270589505191176,-0.9474298027914948,0.3567530289683929,0.7899314861824138,-5.543660117420325
TEAD4,0.23674723611111315,7.504953647058824,0.9473802442460708,0.35677754846558185,0.7899314861824138,-5.543704213567918
PPL,0.7300461803055569,5.839166086882353,0.9472182025890951,0.3568577279878329,0.7899314861824138,-5.543848380441483
MAPRE1,0.16538802547917264,10.294772930117647,0.9470589938301697,0.35693651782508895,0.7899314861824138,-5.543990005474022
MYBPC1,-0.09197934293055487,3.678116182117647,-0.9466891962096957,0.35711957079248047,0.7899314861824138,-5.54431887898449
CRISP2,0.07599153718055485,3.6910942041764705,0.9466538920588665,0.35713705001856655,0.7899314861824138,-5.544350270161971
EXO1,0.415037335819445,8.600668758,0.9466459883851961,0.3571409632394664,0.7899314861824138,-5.544357297680329
NDUFB2,-0.27004232230556013,10.791648653852942,-0.9464569501955207,0.3572345675031203,0.7899314861824138,-5.544525364585932
WDR18,-0.22179562499999772,7.350865411764706,-0.94640273252158,0.35726141706794634,0.7899314861824138,-5.544573561996956
IL2RG,0.10355002818055681,3.8667803735294117,0.9463167017817397,0.35730402387781746,0.7899314861824138,-5.544650034931507
CCL16,0.13444226670833404,3.8495724742941175,0.9462351340628705,0.3573444235944755,0.7899314861824138,-5.544722534943525
METTL4,0.2778185950416683,6.335878923294118,0.9462088084674148,0.3573574630814561,0.7899314861824138,-5.544745932788452
CCT6A,-0.1624002770555535,10.846816130235295,-0.9461063289237652,0.35740822594406796,0.7899314861824138,-5.544837009731317
RPL23AP1,-0.17709668055555383,7.031573058823529,-0.9460491851549723,0.3574365340484952,0.7899314861824138,-5.5448877914541015
FGF9,0.5609347342361124,4.617457095411765,0.9460201618757783,0.3574509123039251,0.7899314861824138,-5.5449135824059494
PPP1R13B,0.24158012545833252,5.205557098411765,0.9459371161069536,0.35749205572328535,0.7899314861824138,-5.544987375450974
COL1A1,-0.5467819165034697,5.231197943955882,-0.9459221629221217,0.3574994643348073,0.7899314861824138,-5.545000661979865
SYMPK,0.19929133333333393,4.4428831764705885,0.9457030023573787,0.3576080603530214,0.7900392823554206,-5.545195373771668
KIF13B,-0.3475104248194416,4.9122151461176475,-0.9454726019805565,0.3577222502137818,0.7900428211064712,-5.545400028060264
PPIG,0.19180384599073896,8.408897031333334,0.9454584114878322,0.35772928405161664,0.7900428211064712,-5.545412631380707
OR51E2,0.17858154231944612,3.995343190588235,0.9449217924339357,0.35799534106269804,0.790423021639037,-5.545889106906991
CRYBG3,-0.360940545666665,7.282956742764706,-0.9448009903362611,0.35805525375185765,0.790423021639037,-5.545996336355225
NLK,0.24477991118055709,5.559120043117647,0.9447491689949843,0.3580809570359601,0.790423021639037,-5.546042331586825
GPR63,0.09663393163889022,3.9412378895294116,0.9443512745026944,0.3582783541061596,0.7904369311144984,-5.5463954169815075
LMNB1,-0.2532302172499996,9.259378722058823,-0.9443328430618458,0.35828749982742336,0.7904369311144984,-5.546411769536235
TTC37,-0.22128362499999987,7.847538470588235,-0.944155862870325,0.35837532593754107,0.7904369311144984,-5.546568773582324
MYO19,0.3150353772638912,6.015052182647059,0.9440257355444243,0.3584399108150551,0.7904369311144984,-5.5466841963794025
HTR4,0.07415389574073972,4.001015178803921,0.9439906918797929,0.35845730507343665,0.7904369311144984,-5.5467152776429325
TM2D1,0.2029290694444459,8.670718411764707,0.943963417739765,0.35847084325454714,0.7904369311144984,-5.546739467171812
SLCO4C1,-0.36940170833333275,3.7579587647058825,-0.9438923041395456,0.35850614386455903,0.7904369311144984,-5.546802535132882
RO60,0.10486266666666477,6.761303529411765,0.9437485374222935,0.3585775165786693,0.7904623525513422,-5.546930023429203
EPB41L4A-DT,0.10040654438888819,4.093264319352941,0.9433927906465844,0.35875416827737494,0.7905288681646195,-5.547245415119111
MYL3,0.08794847125000071,4.321923485117647,0.943372391017257,0.35876429984527136,0.7905288681646195,-5.547263497441271
RASA3,-0.13747519444444212,4.548445764705883,-0.9431150151546358,0.35889214357993116,0.7905288681646195,-5.547491606540367
QARS,-0.19114115277777266,10.360368,-0.9430887777235223,0.35890517799034216,0.7905288681646195,-5.547514857332991
NRSN2,-0.36595789140277457,6.628372204529412,-0.9430852535266022,0.35890692878970576,0.7905288681646195,-5.547517980322285
RPS4X,0.11646999999999963,13.077320588235294,0.942887130266208,0.3590053646244622,0.7906138481701436,-5.547693531725521
KDM7A,0.19348039441666742,4.602128425294118,0.9426815341604434,0.35910753284304764,0.7906365617686149,-5.547875669758274
ANKRD1,0.6109885141805567,4.735497486882353,0.9426254827172378,0.35913539031052233,0.7906365617686149,-5.547925319695104
IRF4,0.061659342615743906,3.88310792317647,0.9420954556444064,0.35939888604341796,0.7908130480457843,-5.548394683162415
SECISBP2,0.1824202222222242,6.456837411764706,0.9419963031147391,0.35944819307659615,0.7908130480457843,-5.5484824611128865
ATF5,0.24748376423611163,5.963753414735294,0.9419840393343072,0.3594542919886978,0.7908130480457843,-5.548493317443225
MYT1,0.09865797247222208,3.5813488160588234,0.9419825478509855,0.3594550337244976,0.7908130480457843,-5.548494637748169
MRTFA,-0.13224811293981453,4.744843185607843,-0.9418109465093814,0.3595403805057159,0.7908664136029998,-5.548646531833528
PNMT,-0.13758780797222236,4.164606193529412,-0.9416930257537035,0.3595990370277551,0.7908664136029998,-5.548750895847568
CEACAM7,0.074338414347221,3.7275772653333337,0.9414072401120747,0.3597412206368513,0.7909019928311289,-5.549003777728472
WDR37,-0.31198645833333494,6.756102823529412,-0.941341498495916,0.35977393374642586,0.7909019928311289,-5.549061940515577
SOCS2,0.5473127916666689,6.349007705882353,0.9409694738596521,0.35995909205376975,0.7909019928311289,-5.5493910089722025
WDR26,0.1613466805555568,9.416165705882353,0.940964756450935,0.35996144034787436,0.7909019928311289,-5.549395180934212
LIG1,-0.2475230786111089,7.2561327736470584,-0.9409564804937088,0.35996556008866865,0.7909019928311289,-5.54940249994516
GRIN2A,-0.1568220537916658,4.031791441882353,-0.9408819673866062,0.36000265389092423,0.7909019928311289,-5.5494683945339505
NSD3,0.13163025794444572,4.3380091361470585,0.9407966479326563,0.36004513047775333,0.7909019928311289,-5.549543839830161
HIST1H2APS4,0.10600621154166534,3.843138556647059,0.9406980491655333,0.36009422249121126,0.7909019928311289,-5.5496310199844565
CCND2,-0.43710878288888644,4.246140114882355,-0.9405395235141183,0.3601731615180269,0.790943855443328,-5.549771169831875
HECTD4,-0.15418080322221872,6.813581856882353,-0.9402642449204212,0.36031026668824284,0.7910662699888507,-5.5500144888044245
B3GNT2,0.17996644861111033,6.529083597647059,0.939925652014927,0.36047895515738904,0.7910662699888507,-5.55031368400526
WBP11,0.26303061111111603,9.399314,0.9397144079271855,0.3605842252649317,0.7910662699888507,-5.550500299520559
KCNN4,0.5966891896527802,6.6934367319999994,0.9392458961572354,0.36081777566752204,0.7910662699888507,-5.550914054479339
CHD3,-0.15426174477083432,6.270027465911765,-0.9392399801191268,0.3608207254398035,0.7910662699888507,-5.550919277907042
FAXDC2,0.20837446484259292,5.237239573568628,0.9391463172488009,0.36086742851022946,0.7910662699888507,-5.551001971430549
ZBTB38,-0.44274405555555063,8.703400588235294,-0.9390647895316283,0.3609080840018285,0.7910662699888507,-5.551073945007688
GHITM,0.14155910541667005,10.896465537058823,0.9389624511933907,0.36095912157754706,0.7910662699888507,-5.551164282522633
PYCR1,-0.30726336111110975,8.365932411764705,-0.9389037696792206,0.36098838910520936,0.7910662699888507,-5.551216078708986
SURF1,0.11688983333333614,7.069214352941176,0.9388210336279406,0.3610296566412772,0.7910662699888507,-5.551289102102042
SNX27,0.19976230555555485,7.351963764705882,0.938725736119873,0.36107719364783386,0.7910662699888507,-5.551373205187935
CSPG5,0.2655757103750007,5.039952297617647,0.9386967439973423,0.3610916565617839,0.7910662699888507,-5.551398790144388
LINC01140,0.08661310493055652,3.9553031753529413,0.9386964067000227,0.3610918248271361,0.7910662699888507,-5.551399087798229
TNR,0.06130976388889042,3.6912762352941177,0.938677147534055,0.3611014326127995,0.7910662699888507,-5.551416083222973
AGGF1,0.1653334176111132,7.951788962882353,0.938616219359621,0.3611318288937222,0.7910662699888507,-5.551469847785945
PRSS1,-0.08090931944444435,3.524243529411765,-0.9385053985147292,0.3611871204710999,0.7910662699888507,-5.551567630901118
SLC52A1,-0.13747799999999888,3.8012335294117645,-0.9380455777340687,0.36141659959301065,0.7913510597635379,-5.551973244854599
CAND2,0.43384836430555573,4.678902097411765,0.937999841970114,0.3614394300290664,0.7913510597635379,-5.552013579249698
IGHV4-34,-0.06803669394444523,4.0556548192941175,-0.9378847612955716,0.36149688050671425,0.7913510597635379,-5.552115061176024
SFTPB,0.07639975000000021,4.518022176470589,0.937666936796495,0.3616056397619172,0.7913864741182425,-5.55230711549057
GPATCH2,-0.19857994838888882,5.959092058588236,-0.9374861109313007,0.3616959426777997,0.7913864741182425,-5.552466518052959
AL355102.2,0.7307577064027777,4.370678325294118,0.9371786506879742,0.36184952112194857,0.7913864741182425,-5.552737488865735
CHMP1A,-0.2068881819166677,7.647975857764706,-0.937082820875295,0.361897397862216,0.7913864741182425,-5.552821929323639
PLA2G12A,0.32539206150000144,7.646917321,0.9369034936621373,0.36198700167831466,0.7913864741182425,-5.552979922773907
AREG,1.2413792466249998,7.446661041,0.936892153164064,0.3619926686558924,0.7913864741182425,-5.5529899132335645
HLA-DRA,0.5003721670624999,4.144831352911765,0.9367861307429247,0.3620456522143568,0.7913864741182425,-5.553083308898082
KIFAP3,-0.4362704238749968,8.078245609882353,-0.9363304236445684,0.36227344724317434,0.7913864741182425,-5.5534846357846925
HCG4,-0.39853016397222074,4.469239096352942,-0.9361398477810269,0.3623687397313573,0.7913864741182425,-5.5536524181182925
LHX2,0.5174121087361101,5.015320653441177,0.9361213257260823,0.3623780021144891,0.7913864741182425,-5.553668723241855
KDM4A,-0.2299268490624966,6.321481873147059,-0.9359418298524178,0.36246777156623955,0.7913864741182425,-5.5538267200384395
LBR,-0.3223111884027752,9.934220638588235,-0.935767850741888,0.36255479646958666,0.7913864741182425,-5.553979834959562
NFYB,0.22423121550925806,7.661133010588234,0.9357127797505105,0.36258234612730056,0.7913864741182425,-5.554028296334237
KLHL4,0.3321297989722227,4.082537860235294,0.9354678622923931,0.36270488515595445,0.7913864741182425,-5.554243787891063
GTPBP2,-0.29119824069444267,6.300046164764706,-0.9353637006444723,0.36275700870060124,0.7913864741182425,-5.554335419608233
ZFYVE16,-0.1952030277777803,7.812044470588235,-0.9352836322533372,0.36279707921193893,0.7913864741182425,-5.554405850112648
SCN2A,0.13187520833333277,4.165214411764706,0.9352010450192609,0.36283841345326495,0.7913864741182425,-5.5544784906104026
AC092881.1,0.09378810556944428,3.606947003352941,0.9351934382960729,0.3628422207182729,0.7913864741182425,-5.554485180897498
PRRC2A,-0.28537830555555566,6.545133117647059,-0.9347785138825931,0.36304993716517464,0.7913864741182425,-5.55485004260678
ABHD5,-0.16075216789352176,5.793256956490197,-0.934617445900841,0.3631305917141687,0.7913864741182425,-5.55499163787247
AJAP1,-0.11469770563194404,3.8194218144411765,-0.9344267509130382,0.3632260977513928,0.7913864741182425,-5.5551592500694085
CFAP45,-0.1319814681666669,4.645378486529411,-0.9342541866382732,0.3633125381322635,0.7913864741182425,-5.5553108998010545
LRPPRC,0.2793534129583364,9.930572352705882,0.9342150421127378,0.3633321482441907,0.7913864741182425,-5.555345296576388
RFXANK,-0.22220616666666437,8.12473194117647,-0.9341735310453314,0.3633529447043713,0.7913864741182425,-5.555381771451213
ALDH4A1,-0.20283802440277743,4.88578247467647,-0.9338919692270843,0.36349402464897507,0.7913864741182425,-5.555629135407841
OXLD1,0.29487900339583284,7.13119305,0.933846381778171,0.36351687030495705,0.7913864741182425,-5.555669179627398
UBE2H,-0.262459194444439,8.508556764705883,-0.9338337664981484,0.363523192488873,0.7913864741182425,-5.555680260636708
CDK2AP1,-0.2130749486111121,11.586011032941176,-0.9337654391570432,0.36355743623610715,0.7913864741182425,-5.555740275675341
PSMB1,-0.13882055555555262,11.572671764705882,-0.9335013049582991,0.36368983358540696,0.7913864741182425,-5.555972239874738
TMPRSS3,0.37204887499999995,3.924535176470588,0.93325675065792435,0.3638124458234442,0.7913864741182425,-5.556186956492997
C2CD3,0.36819651763889016,7.550549215411765,0.9330336839409535,0.3639243094111768,0.7913864741182425,-5.556382763252987
SH3GL1,-0.23568980555555274,8.096668294117647,-0.933023605232635,0.3639293642397067,0.7913864741182425,-5.5563916092988315
ACSBG2,0.1140645028750007,3.998715843882353,0.9329433063479039,0.3639696386795186,0.7913864741182425,-5.556462084282208
GINS4,0.47575375929166874,7.524935227647059,0.9329392554123374,0.36397167053372914,0.7913864741182425,-5.556465639475514
TMEM106C,0.2311144444444455,9.944326705882354,0.9327536690469165,0.3640647645935491,0.7913864741182425,-5.556628499468649
GOLGA8A,0.26268765438055564,5.755397929247059,0.9327166247069334,0.36408334876437554,0.7913864741182425,-5.556661003990661
APBA3,0.1260168541875002,5.565140110470588,0.9326912945183279,0.3640960566259802,0.7913864741182425,-5.55668322927565
GRIA2,0.4198974569722229,3.7672056189411767,0.9326247688064715,0.3641294332435737,0.7913864741182425,-5.5567415978772665
FGF4,0.11983489187500052,4.1990579697058825,0.9325127288553645,0.36418564952697474,0.7913864741182425,-5.5568398915189325
SLC9A7,0.26860477777777714,4.467822529411765,0.9324610941352397,0.3642115593491889,0.7913864741182425,-5.556885187555316
KIR2DL4,-0.07560116804166617,3.799025436588235,-0.9323667803591619,0.36425888836865994,0.7913864741182425,-5.5569679175620585
MAP3K5,0.376088535729167,5.434162698323529,0.9321860166288413,0.3643496118629965,0.7913864741182425,-5.5571264586479145
HPR,0.08318549123611074,3.6635077355882353,0.9320892299767786,0.364398194439009,0.7913864741182425,-5.557211335268883
SOAT2,-0.17539090277777625,4.185592117647059,-0.9320861704715068,0.3643997302459838,0.7913864741182425,-5.5572140181595895
SELENOT,0.1812765277777757,10.197204176470589,0.9319688128587567,0.36445864461733835,0.7913864741182425,-5.5573169234987585
PITPNM3,-0.08517409479166593,3.5764990042941176,-0.9318169234472651,0.36453490383954246,0.7913864741182425,-5.557450090903564
PTGIR,0.1284162499999999,4.625586823529412,0.9317290007673512,0.36457905220948017,0.7913864741182425,-5.557527167279305
TCEAL9,-0.296087527777777,10.893746529411764,-0.9316036679792024,0.36464199151156185,0.7913864741182425,-5.557637027518032
TCP1,0.20917301388888987,9.361057529411765,0.9315480742049308,0.3646699118227281,0.7913864741182425,-5.557685753905218
PIGG,0.2205969130833374,8.475071208294118,0.9314870825419022,0.364700544737911,0.7913864741182425,-5.557739208393628
MCPH1,0.11848830640277708,4.009478579764706,0.9313879633951414,0.364750330829563,0.7913864741182425,-5.557826071991355
ABHD18,-0.16634347055555487,4.6600680777058825,-0.9312540862422882,0.3648175827082353,0.7913864741182425,-5.5579433828061315
MAPRE2,0.1515620449814845,5.533008498862745,0.9311067573381921,0.3648916017060988,0.7913864741182425,-5.558072463349782
MGAT3,0.11602434570138787,4.014720225294117,0.9310945746439828,0.3648977228287177,0.7913864741182425,-5.55808313625954
WTAP,-0.2589925416666645,9.917504176470588,-0.9310258502976884,0.36493225428021003,0.7913864741182425,-5.5581433413485515
CEP57,0.2449134500083332,7.932826255094118,0.9310196100691619,0.36493538987533125,0.7913864741182425,-5.558148807824129
ATP1A1,-0.2099274313749966,9.039812049470589,-0.9309664337826502,0.3649621106837484,0.7913864741182425,-5.5581953892206695
CYP2W1,0.07223652098611177,3.7232053561764706,0.9309149285638374,0.3649879930599086,0.7913864741182425,-5.558240504521239
RPLP0P6,-0.061893749999999415,12.965606470588236,-0.9307568188209805,0.36506745409716257,0.7914288529738094,-5.558378984641618
GABRD,0.11532145209722167,4.178977621588235,0.9306224455924267,0.36513499516275494,0.7914453808836281,-5.558496658610302
WDR3,0.20128151388889037,8.629726176470587,0.9304304463864229,0.36523151599070547,0.7915191064818811,-5.558664770655138
HIP1,0.33884433232639033,5.594664557,0.9300120805964363,0.36544189480988865,0.7915191064818811,-5.559030978702724
ASPM,-0.20379367770833134,10.02396027682353,-0.9298489235306567,0.3655239620960461,0.7915191064818811,-5.559173754933944
TUBGCP2,0.14514377777778087,6.785335823529412,0.9296877101197227,0.36560506405532966,0.7915191064818811,-5.559314808248155
S1PR4,0.10820955555555756,4.383311411764706,0.9292271731878248,0.36583681478447294,0.7915191064818811,-5.55971763323407
RPS4Y1,1.482313138888891,7.2190997647058825,0.929200386191395,0.36585029757424237,0.7915191064818811,-5.55974105792553
CDKN1C,-0.35148237531249915,4.828829112735294,-0.9290371587444227,0.36593246270749236,0.7915191064818811,-5.55988378397214
TCEA2,0.4375585972222238,6.570783294117647,0.9289013770538412,0.366000821813394,0.7915191064818811,-5.560002494326989
NBPF3,0.15297368983333293,10.441870289588236,0.9287594221096896,0.3660722981258977,0.7915191064818811,-5.560126585161246
KLRF1,0.145825021541667,3.697896689117647,0.928664214590075,0.36612024177289826,0.7915191064818811,-5.560209801904845
TIAM1,0.5080560555555538,5.2919873529411765,0.9285706922847676,0.3661673409557983,0.7915191064818811,-5.560291538228874
SERPINA4,-0.0882020555555556,3.605600294117647,-0.928482763929251,0.36621162670442775,0.7915191064818811,-5.560368378838723
CENPJ,0.22873736186111238,5.461512791647059,0.9284241935349242,0.3662411281266831,0.7915191064818811,-5.560419559899069
CCDC134,-0.1837866493472209,4.511485663764706,-0.9284216199400176,0.3662424244621908,0.7915191064818811,-5.560421808738753
RPS4XP3,0.18929141666666638,6.8065383529411765,0.9283417432970847,0.36628266036806445,0.7915191064818811,-5.560491603177695
INSRR,-0.07179954986111081,3.546588944352941,-0.9275432140562451,0.36668506523312594,0.7915191064818811,-5.561189044306036
KCNE4,0.4716636148194464,4.025490235294118,0.9274921549975267,0.36671080577571225,0.7915191064818811,-5.561233621343324
SPEF1,-0.1005589027777769,3.6746270588235292,-0.9274179609096183,0.3667482116334305,0.7915191064818811,-5.561298392461755
SNRNP200,0.11003715277777815,7.077757588235294,0.9272759199208177,0.36681983057407563,0.7915191064818811,-5.561422380666882
IFITM3,-0.5659034358472201,11.15853598,-0.9269399835745427,0.36698925194730037,0.7915191064818811,-5.56171555320108
CCNB1,-0.18889743597222264,11.14733141882353,-0.9267624576262712,0.36707880434484796,0.7915191064818811,-5.5618704420815135
HINFP,0.2399077106111127,6.128723917941176,0.9267580571416469,0.36708102434389434,0.7915191064818811,-5.561874281104148
AL591806.3,-0.5543900743749974,7.051119219764706,-0.9267352780686152,0.36709251629686757,0.7915191064818811,-5.5618941535123385
PGD,0.4259370957777797,9.982994939529412,0.9267081007452753,0.3671062274697693,0.7915191064818811,-5.561917862370229
CDC25B,0.2641842992638921,9.333372051705883,0.9265975030995119,0.36716202844033696,0.7915191064818811,-5.562014338722445
CTDSPL,-0.26304617206944236,6.872588801803922,-0.9265271078817048,0.36719754866750387,0.7915191064818811,-5.5620757403807435
SLC25A40,0.1702432222222221,6.169143764705883,0.926216431386863,0.3673543386273366,0.7915191064818811,-5.562346675445428
ROS1,0.11229601388888932,3.615493705882353,0.9261944034798872,0.36736545723846004,0.7915191064818811,-5.562365882469577
TREM1,0.11312272222222353,4.001944,0.9261341480841928,0.36739587238624083,0.7915191064818811,-5.562418419495502
PFKFB2,-0.1015207686805546,4.31420401132353,-0.9261136826693825,0.3674062031136801,0.7915191064818811,-5.5624362627107065
LDLRAD4,-0.15013839459722034,4.02562706927451,-0.9256978517655501,0.36761615295371675,0.7915191064818811,-5.5627987372718755
ARAP3,-0.4359738754166651,6.181365194,-0.9252706444131952,0.367831931532805,0.7915191064818811,-5.563170976425138
C2,-0.337920273694444,4.07056624382353,-0.925046648564465,0.36794510418283344,0.7915191064818811,-5.5633660894110735
RHOT1,0.156835847222224,8.625640117647059,0.9250416078869629,0.36794765122896567,0.7915191064818811,-5.563370479637046
UHRF1BP1L,0.22793855555555798,6.736421352941177,0.9250322659754266,0.3679523717133062,0.7915191064818811,-5.5633786160069105
CLDN11,-0.3040331972916652,4.334796738117647,-0.9248377628967149,0.3680506638027815,0.7915191064818811,-5.563548002379601
RBM12,0.15330663888889084,8.095920588235295,0.9247497106329844,0.3680951668573449,0.7915191064818811,-5.563624673706318
RPP30,0.29563320833333506,9.168325823529411,0.9247378002436993,0.36810118684344595,0.7915191064818811,-5.563635044150156
CCNF,-0.19112733610416655,6.468110595647059,-0.9245793481840562,0.36818128119835847,0.7915191064818811,-5.563772997856303
CEP131,-0.24478468445833368,5.481488961352941,-0.9245681653831376,0.3681869343280568,0.7915191064818811,-5.5637827331783525
CPNE1,0.483979273138889,8.71271224282353,0.9244051669265323,0.36826933999949796,0.7915191064818811,-5.5639246214519495
AC112200.2,0.09216194019444535,3.841056493647059,0.9243941028392566,0.36827493402485,0.7915191064818811,-5.563934251798363
RCL1,0.2566479444444454,7.030637941176471,0.9243394507427785,0.3683025670837462,0.7915191064818811,-5.563981820279803
SOCS6,0.3343944166666688,5.921974588235294,0.9238606835473645,0.36854470034634956,0.7915191064818811,-5.56439842516479
NQO2,0.5458130072500023,8.480211891117648,0.9237898032275111,0.3685805567661573,0.7915191064818811,-5.564460086041043
RAB40B,-0.3176354999999971,5.982613529411765,-0.9237078225737337,0.36862203149440953,0.7915191064818811,-5.564531398128063
MYNN,0.18234945797222313,6.799954803588236,0.9236803685215323,0.3686359214468554,0.7915191064818811,-5.564555278172542
NSUN7,0.11651427876388887,3.8251287760588237,0.9236071034407075,0.3686729905181074,0.7915191064818811,-5.564619002381626
FMR1,0.175677588000001,9.106172602882353,0.9233892301028024,0.36878324027233833,0.7915191064818811,-5.564808476571556
CUL1,-0.2496356509027784,8.956968935647058,-0.9233703422174141,0.3687927991026262,0.7915191064818811,-5.564824900586468
SRGAP3,0.09029636111111028,4.203406705882353,0.9233191951044729,0.36881868461081446,0.7915191064818811,-5.564869374191061
GPR52,0.1116520550972222,3.931012366647059,0.9232580275383809,0.36884964307989865,0.7915191064818811,-5.5649225579087505
KDELR1,-0.2380869463611095,8.52729166882353,-0.9231385260654179,0.3689101309170969,0.7915191064818811,-5.565026452419385
TNFRSF11B,-0.48516754166666676,4.780843470588235,-0.9230033049567419,0.3689785836474656,0.7915191064818811,-5.56514399901138
KIR2DL3,0.07703489059722468,4.3938329220000005,0.9227795869068346,0.369091854937615,0.7915191064818811,-5.565338441314639
TCP11,0.22243994444444715,3.994974823529412,0.9227767576866458,0.3690932875587293,0.7915191064818811,-5.565340900032059
TMEM100,0.2113484305555553,3.4853304705882353,0.9226220051276669,0.3691716547491377,0.7915191064818811,-5.565475376536826
LSP1,-0.10601503745833218,3.9287276990588236,-0.9226025226280725,0.36918152154888395,0.7915191064818811,-5.565492304957019
SCARF1,-0.1603631111111099,3.8114738823529413,-0.9225448190486235,0.3692107462437171,0.7915191064818811,-5.56554244193998
UGDH,0.45101620833333733,9.825545411764706,0.9223754266206475,0.3692965462061062,0.7915191064818811,-5.565689605890227
CLDND1,0.3097822382083333,8.804657964529412,0.9223384889605851,0.36931525751460137,0.7915191064818811,-5.565721693192735
TULP3,-0.1979404583333313,7.5003001176470585,-0.9220754884722191,0.36944850281724784,0.7915191064818811,-5.565950125207027
